192.168.0.103 - - [19/Aug/2017:01:58:59 +0300] "GET /index.html HTTP/1.1" 200 3304 "-" "Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3, Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3"
192.168.0.103 - - [19/Aug/2017:01:58:59 +0300] "GET /index_files/version.js HTTP/1.1" 403 588 "http://192.168.0.104/index.html" "Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3, Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3"
192.168.0.103 - - [19/Aug/2017:01:58:59 +0300] "GET /index_files/global.js HTTP/1.1" 403 588 "http://192.168.0.104/index.html" "Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3, Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3"
192.168.0.103 - - [19/Aug/2017:01:58:59 +0300] "GET /index_files/JsHttpRequest.js HTTP/1.1" 403 595 "http://192.168.0.104/index.html" "Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3, Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3"
192.168.0.103 - - [19/Aug/2017:01:58:59 +0300] "GET /index_files/keydown.keycodes.js HTTP/1.1" 403 598 "http://192.168.0.104/index.html" "Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3, Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3"
192.168.0.103 - - [19/Aug/2017:01:58:59 +0300] "GET /index_files/keydown.observer.js HTTP/1.1" 403 598 "http://192.168.0.104/index.html" "Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3, Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3"
192.168.0.103 - - [19/Aug/2017:01:58:59 +0300] "GET /index_files/watchdog.js HTTP/1.1" 403 590 "http://192.168.0.104/index.html" "Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3, Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3"
192.168.0.103 - - [19/Aug/2017:01:58:59 +0300] "GET /index_files/usbdisk.js HTTP/1.1" 403 589 "http://192.168.0.104/index.html" "Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3, Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3"
192.168.0.103 - - [19/Aug/2017:01:58:59 +0300] "GET /index_files/load_bar.js HTTP/1.1" 403 590 "http://192.168.0.104/index.html" "Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3, Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3"
192.168.0.103 - - [19/Aug/2017:01:58:59 +0300] "GET /index_files/xpcom.common.js HTTP/1.1" 403 594 "http://192.168.0.104/index.html" "Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3, Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3"
192.168.0.103 - - [19/Aug/2017:01:59:00 +0300] "GET /index_files/xpcom.webkit.js HTTP/1.1" 403 594 "http://192.168.0.104/index.html" "Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3, Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3"
192.168.0.103 - - [19/Aug/2017:01:59:01 +0300] "GET /index_files/blocking.js HTTP/1.1" 403 590 "http://192.168.0.104/index.html" "Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3, Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3"
192.168.0.103 - - [19/Aug/2017:01:59:01 +0300] "GET /index_files/player.js HTTP/1.1" 403 588 "http://192.168.0.104/index.html" "Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3, Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3"
192.168.0.103 - - [19/Aug/2017:01:59:02 +0300] "GET /index_files/load_bar_720.css HTTP/1.1" 403 595 "http://192.168.0.104/index.html" "Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3, Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3"
192.168.0.103 - - [19/Aug/2017:01:59:02 +0300] "GET /index_files/reset_720.css HTTP/1.1" 403 591 "http://192.168.0.104/index.html" "Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3, Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3"
192.168.0.103 - - [19/Aug/2017:01:59:02 +0300] "GET /index_files/reset.js HTTP/1.1" 403 586 "http://192.168.0.104/index.html" "Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3, Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3"
192.168.0.103 - - [19/Aug/2017:01:59:02 +0300] "GET /index_files/layer.modal_form_720.css HTTP/1.1" 403 603 "http://192.168.0.104/index.html" "Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3, Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3"
192.168.0.103 - - [19/Aug/2017:01:59:02 +0300] "GET /index_files/layer.modal_form.js HTTP/1.1" 403 597 "http://192.168.0.104/index.html" "Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3, Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3"
192.168.0.103 - - [19/Aug/2017:01:59:02 +0300] "GET /index_files/blocking_720.css HTTP/1.1" 403 595 "http://192.168.0.104/index.html" "Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3, Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3"
192.168.0.103 - - [19/Aug/2017:01:59:02 +0300] "GET /favicon.ico HTTP/1.1" 404 505 "http://192.168.0.104/index.html" "Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3"
::1 - - [19/Aug/2017:01:59:07 +0300] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.18 (Ubuntu) (internal dummy connection)"
::1 - - [19/Aug/2017:01:59:08 +0300] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.18 (Ubuntu) (internal dummy connection)"
::1 - - [19/Aug/2017:01:59:09 +0300] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.18 (Ubuntu) (internal dummy connection)"
::1 - - [19/Aug/2017:01:59:10 +0300] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.18 (Ubuntu) (internal dummy connection)"
::1 - - [19/Aug/2017:01:59:11 +0300] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.18 (Ubuntu) (internal dummy connection)"
::1 - - [19/Aug/2017:01:59:12 +0300] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.18 (Ubuntu) (internal dummy connection)"
::1 - - [19/Aug/2017:01:59:13 +0300] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.18 (Ubuntu) (internal dummy connection)"
::1 - - [19/Aug/2017:01:59:14 +0300] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.18 (Ubuntu) (internal dummy connection)"
::1 - - [19/Aug/2017:01:59:15 +0300] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.18 (Ubuntu) (internal dummy connection)"
::1 - - [19/Aug/2017:01:59:16 +0300] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.18 (Ubuntu) (internal dummy connection)"
::1 - - [19/Aug/2017:01:59:17 +0300] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.18 (Ubuntu) (internal dummy connection)"
::1 - - [19/Aug/2017:01:59:18 +0300] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.18 (Ubuntu) (internal dummy connection)"
::1 - - [19/Aug/2017:01:59:19 +0300] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.18 (Ubuntu) (internal dummy connection)"
::1 - - [19/Aug/2017:01:59:20 +0300] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.18 (Ubuntu) (internal dummy connection)"
192.168.0.103 - - [19/Aug/2017:01:59:31 +0300] "GET /index.html HTTP/1.1" 200 590 "-" "Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3, Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3"
192.168.0.103 - - [19/Aug/2017:01:59:31 +0300] "GET /favicon.ico HTTP/1.1" 404 505 "http://192.168.0.104/index.html" "Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3"
192.168.0.103 - - [19/Aug/2017:01:59:57 +0300] "GET /index.html HTTP/1.1" 200 365 "-" "Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3, Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3"
192.168.0.103 - - [19/Aug/2017:01:59:57 +0300] "GET /favicon.ico HTTP/1.1" 404 505 "http://192.168.0.104/index.html" "Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3"
192.168.0.103 - - [19/Aug/2017:02:01:06 +0300] "GET /index.html HTTP/1.1" 200 365 "-" "Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3, Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3"
192.168.0.103 - - [19/Aug/2017:02:01:06 +0300] "GET /favicon.ico HTTP/1.1" 404 505 "http://192.168.0.104/index.html" "Mozilla/5.0 (QtEmbedded; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) MAG200 stbapp ver: 2 rev: 250 Safari/533.3"
